%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
-0.1849508227,-0.007077816994,-0.000174828716,-1.664488953,-0.04477921469,2.101420647,0.03866009835,-0.0443420657,2.243767222e-09,8.895021026e-08,4.172126161e-05,4.579715347e-10,2254.86377,-2265.053023,1.468084182,7.2554734,0,0,0,7.932792085,1.984840014,-0.0001459875073
-0.1802741521,-0.007068076157,0.006093686451,-1.871625821,-0.01002030213,2.072619512,0.03230060398,-0.01026018751,3.362258817e-09,1.106713303e-07,6.204536644e-05,-3.254530322e-09,2254.86377,-2202.295594,-61.55835702,7.245491001,0,0,0,7.555735949,1.984839993,0.006121414248
-0.1328630113,-0.00675546935,0.0006236635005,10.97119543,0.1019902366,2.089902182,-0.02493792212,0.1035175972,9.591569435e-09,7.842961419e-07,4.893675475e-05,7.139294157e-11,2254.86377,-2243.632602,-6.239932423,6.92500347,0,0,0,2.841862462,1.984839964,0.0006205040225
-0.1379747763,-0.00675717836,0.01113446975,-3.238735032,0.1149555645,2.046279685,0.02105250831,0.1096401863,1.677494126e-08,8.065139731e-07,4.978567323e-05,-6.783258134e-12,2254.86377,-2152.822307,-111.953193,6.926801067,0,0,0,3.030746215,1.984840004,0.01113271884
-0.1818733837,-0.007073936256,-0.004767405875,-0.8449560614,-0.05516623895,2.122314378,0.02550951166,-0.05488288865,1.852446989e-09,8.047095947e-08,3.15289818e-05,2.871590591e-10,2254.86377,-2310.204084,47.65481266,7.251492894,0,0,0,8.121316848,1.984840001,-0.004738834066
-0.1749313672,-0.007065024869,-0.009275586703,-1.020629367,-0.04661176683,2.143422814,-0.01120790449,-0.04855977558,1.489506026e-09,7.283258089e-08,2.109165739e-05,-1.670631063e-09,2254.86377,-2355.784902,92.98707062,7.242355017,0,0,0,8.309840656,1.984839997,-0.009246711964
-0.1507821753,-0.006759316304,0.01980297747,-1.274104654,0.06547368026,2.004279094,0.07222333342,0.06268795152,2.204480378e-08,8.005689752e-07,5.140058018e-05,1.126509272e-11,2254.86377,-2061.249252,-199.1375856,6.92905224,0,0,0,3.219306316,1.984839984,0.01980240811
-0.1612241645,-0.006761401451,0.02067330649,-5.633950812,-0.002276671088,2.002654442,0.06827833651,-0.001566361156,2.416507713e-08,7.833011979e-07,5.336131184e-05,1.109529417e-11,2254.86377,-2057.158513,-207.8939506,6.931184934,0,0,0,3.328991225,1.98484002,0.02067314751
-0.181692397,-0.006770184773,0.01155111235,-1.173345935,-0.129620184,2.041975516,0.0306872027,-0.1257797769,2.817283205e-08,7.229578994e-07,5.979330254e-05,2.787416385e-12,2254.86377,-2145.743584,-116.1615063,6.94013893,0,0,0,3.596434957,1.984839956,0.011551197
-0.1851186005,-0.006779903599,0.001813788146,-27.63734305,-0.1219302094,2.10085559,-0.03716764091,-0.122521434,3.043220639e-08,6.676249961e-07,6.353707859e-05,2.111123549e-11,2254.86377,-2270.141812,-18.24429771,6.950049694,0,0,0,3.785002019,1.984840027,0.001814228226
-0.1687986939,-0.006762911072,0.02036538376,-8.649598608,-0.05298424059,2.005912891,0.05982257643,-0.049720225,2.571421196e-08,7.709410682e-07,5.506659195e-05,7.83513773e-12,2254.86377,-2063.684437,-204.7992174,6.932722899,0,0,0,3.407869003,1.984840038,0.02036540406
-0.1414848846,-0.007013334871,-0.008626590903,-1.830860148,0.08800720382,2.13731999,-0.08356352475,0.09097216202,7.795095311e-10,5.330597118e-08,-1.38680947e-06,-4.550712107e-09,2254.86377,-2348.947874,86.59458542,7.189363567,0,0,0,8.87540869,1.984839921,-0.008611038093
-0.13789321,-0.006994818534,0.002456455486,8.122115672,0.1447113506,2.079354711,-0.03522271762,0.146031962,6.365822233e-10,4.782966427e-08,9.519242912e-07,-3.861767732e-09,2254.86377,-2227.963742,-24.71594088,7.170387097,0,0,0,9.063930182,1.984839961,0.002457773693
-0.152078108,-0.007032936238,-0.01354531267,0.4309469768,0.02002267379,2.161096715,-0.07976022864,0.01882503021,9.41017793e-10,5.909823184e-08,1.607882622e-06,-4.807889151e-09,2254.86377,-2397.001178,135.9552471,7.209458393,0,0,0,8.686887741,1.984840027,-0.01351950318
-0.1648754612,-0.007051816508,-0.013087027,-1.42571499,-0.03494885541,2.160677948,-0.04854266454,-0.03859284273,1.178647293e-09,6.57298645e-08,9.892252743e-06,-4.747349059e-09,2254.86377,-2394.384782,131.3119924,7.228813945,0,0,0,8.498364459,1.984840059,-0.01305777379
-0.1645182356,-0.007051292903,-0.01311817539,-1.374691053,-0.0335434779,2.160779298,-0.04953273772,-0.03714841157,1.171700767e-09,6.552947322e-08,9.586254045e-06,-4.850804007e-09,2254.86377,-2394.646664,131.6256506,7.228277152,0,0,0,8.504154633,1.984840058,-0.01308896423
-0.19235636,-0.006899437553,0.02618178387,-23.02230692,-0.1336697888,1.975246476,0.1182470009,-0.124829842,5.454651089e-10,3.085795778e-08,-8.634701857e-06,4.133531994e-11,2254.86377,-2016.766698,-263.5893553,7.072641155,0,0,0,9.629495046,1.984839994,0.02621154587
-0.2077886187,-0.006890870448,0.00935797393,-3.51931424,-0.229308416,2.044172064,0.0348368483,-0.221718182,3.362996207e-10,2.770817855e-08,2.113959638e-05,-1.28774543e-09,2254.86377,-2168.742756,-94.33063776,7.063834812,0,0,0,9.818013017,1.984839954,0.00938031747
-0.1452383936,-0.006975579894,0.01632466507,-8.018745328,0.1573545312,2.020397836,0.02836171468,0.1489929468,5.701925722e-10,4.272065923e-08,-2.466419346e-06,-1.733199369e-09,2254.86377,-2104.350772,-164.1408202,7.150679092,0,0,0,9.252450502,1.984840038,0.01632230016
-0.2061440016,-0.006902052388,-0.009620986148,-0.1137973985,-0.164065384,2.137528068,-0.05361440812,-0.1683121475,2.277862836e-10,2.437659508e-08,3.197157001e-05,2.405306365e-09,2254.86377,-2354.771067,96.68396652,7.075290093,0,0,0,10.00653172,1.984839941,-0.009614334592
-0.1995198263,-0.006906102023,-0.0153210348,3.780520731,-0.09117458596,2.164710347,-0.07767122578,-0.09675743821,2.279727085e-10,2.268302004e-08,2.42344013e-05,4.372318661e-09,2254.86377,-2407.931771,154.0613766,7.079443656,0,0,0,10.1060737,1.984839956,-0.01531999221
-0.1789486197,-0.006898958968,-0.0170928845,5.763813762,0.06387787407,2.174122826,-0.05869215668,0.06458208028,1.246738912e-10,1.836842892e-08,-3.36548689e-06,-2.271581682e-08,2254.86377,-2426.313893,171.9362904,7.072124186,0,0,0,10.38356972,1.98484002,-0.01709748798
-0.1672212954,-0.006879126065,-0.01361544036,15.4208974,0.08925138707,2.154046852,-0.03225940568,0.0912931845,1.812082361e-11,1.562683018e-08,-1.204680784e-05,1.600933273e-08,2254.86377,-2382.31003,136.9623825,7.051792223,0,0,0,10.5720892,1.984839998,-0.01361965304
-0.1933414951,-0.006908947381,-0.018594533,6.088344218,-0.02564823161,2.181049193,-0.08656707997,-0.03115407476,2.26770778e-10,2.118857033e-08,1.551703432e-05,3.661358128e-09,2254.86377,-2438.639822,187.0176264,7.082362785,0,0,0,10.19505114,1.984839969,-0.0185971892
-0.1776374937,-0.006924048668,0.02905565537,34.60277,0.01276726321,1.937406643,0.1411879628,0.008544684944,5.855724279e-10,3.368462765e-08,-1.113403805e-05,-5.201403399e-10,2254.86377,-1932.845542,-292.3551449,7.097889173,0,0,0,9.535233498,1.984840057,0.02907203899
-0.1923563645,-0.006899437413,0.02618178331,-18.40535288,-0.1336697888,1.975246512,0.1182470009,-0.1248298442,5.455104643e-10,3.085814987e-08,-8.63470939e-06,4.133531995e-11,2254.86377,-2016.766698,-263.5893645,7.072641155,0,0,0,9.629495046,1.984839922,0.02621154587
-0.1642002541,-0.006944930731,0.02670927744,1.670403441,0.08041539591,1.966965611,0.1073134187,0.06756879615,5.873010111e-10,3.650782918e-08,-7.733991043e-06,3.53351872e-10,2254.86377,-1991.53081,-268.6337353,7.119282975,0,0,0,9.440972482,1.984840015,0.02671316356
-0.1452384005,-0.006975579679,0.01632466464,-6.279558713,0.1573545312,2.020397781,0.02836171727,0.1489929537,5.702060201e-10,4.272041098e-08,-2.466393568e-06,-1.733199369e-09,2254.86377,-2104.350715,-164.1408202,7.150678871,0,0,0,9.252450943,1.984840038,0.0163222993
-0.1500072049,-0.006966712088,0.02020628779,-1.330203786,0.1244880214,2.000302937,0.06064190313,0.1153077088,5.779068892e-10,4.070211192e-08,-3.501707407e-06,4.1992505e-10,2254.86377,-2058.770078,-203.1704354,7.141596344,0,0,0,9.312149902,1.98484003,0.02020343726
-0.1529280111,-0.006961433767,0.022439682,2.060619416,0.1067313984,1.988262645,0.07927705119,0.09673983873,5.818453028e-10,3.950646289e-08,-4.868300347e-06,1.437405777e-09,2254.86377,-2032.138465,-225.6358801,7.136190244,0,0,0,9.346712112,1.984840029,0.02243742008
