%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
-0.1751766205,-0.006632330102,0,114626.1562,0,2.097479706,8.529177125e-09,-2.207409109e-07,0,0,0,0,2254.86377,-2254.92335,114619.4219,6.798803893,0,0,0,-26.9787159,1.481480053,-11.39785099
-0.1613485764,-0.005745435465,0.0005767290008,84823.35374,0,2.097458878,-2.40805444e-07,3.035993977e-05,0,0,9.442262032e-07,0,2254.86377,-2254.86377,84817.48154,5.889645893,0,0,0,51.29032898,1.481480053,-8.434321176
-0.1615450142,-0.005830970762,0,114625.3692,0,2.097463465,5.516844618e-07,2.041443966e-05,0,0,0,0,2254.86377,-2254.86377,114619.4219,5.97732812,0,0,0,51.29032898,1.481480053,-11.39785099
-0.175036408,-0.006750129277,0.0006849944782,-0.05935211904,-6.361307208e-06,2.097479252,1.479698649e-06,-6.361258404e-06,-7.953086864e-09,7.714717429e-11,-1.239230141e-05,1.465167522e-12,2254.86377,-2254.922367,-6.920278604,6.919557707,0,0,0,-20.90088299,1.481479959,0.0006881582396
-0.1748921038,-0.006706650467,0.0006780297567,0.02802821334,-5.04226843e-06,2.097472734,2.540374435e-06,-5.042485569e-06,-2.139702441e-08,7.438552117e-10,2.819935352e-06,-5.991709048e-12,2254.86377,-2254.908222,-6.802484122,6.874987444,0,0,0,-14.82309601,1.481479995,0.000676444696
-0.1752186499,-0.006675672529,0.0006721963618,-0.01133485603,-6.241342651e-06,2.09748352,3.056173074e-08,-6.088427197e-06,-2.296291238e-09,8.242841848e-13,-9.844796616e-06,1.309876025e-13,2254.86377,-2254.931279,-6.786896332,6.843231609,0,0,0,-26.97873581,1.481480053,0.0006748946377
-0.1697162068,-0.006772409028,0,114625.9644,0,2.09763637,-2.877783515e-06,1.965843553e-20,0,0,0,0,2254.86377,-2255.260149,114619.4219,6.942409433,0,0,0,9.064134598,1.481480053,-11.39785099
-0.1686352554,-0.006683340256,-4.617777906e-16,114625.8142,0,2.097664523,2.155508895e-06,-7.937607328e-21,0,0,0,0,2254.86377,-2255.320482,114619.4219,6.85110706,0,0,0,15.09644794,1.481480053,-11.39785099
-0.167041174,-0.006558362491,0,114625.5041,0,2.097748099,1.936695954e-06,1.579343826e-20,0,0,0,0,2254.86377,-2255.500596,114619.4219,6.72299826,0,0,0,21.12876129,1.481480053,-11.39785099
-0.1652551058,-0.006404634134,4.617777906e-16,114625.3712,0,2.097735906,5.882192723e-07,2.854996683e-20,0,0,0,0,2254.86377,-2255.474287,114619.4219,6.565410459,0,0,0,27.16107368,1.481480053,-11.39785099
-0.1749912022,-0.006700757396,0,114626.2167,0,2.097485924,3.886235748e-07,9.426121772e-22,0,0,0,0,2254.86377,-2254.93688,114619.4219,6.86894903,0,0,0,-20.90081406,1.481480053,-11.39785099
-0.1747786752,-0.006756321212,0,114626.2731,0,2.097484731,2.025650248e-06,5.854219994e-21,0,0,0,0,2254.86377,-2254.934022,114619.4219,6.925907184,0,0,0,-14.82291031,1.481480053,-11.39785099
-0.1744192866,-0.006810104222,-4.617777906e-16,114626.1481,0,2.097569379,6.681601868e-06,-4.019740004e-20,0,0,0,0,2254.86377,-2255.116053,114619.4219,6.981045961,0,0,0,-8.745007515,1.481480053,-11.39785099
-0.1608660356,-0.005711497954,0.001853920076,-12.85390359,0.0001444512114,2.097511047,3.774146528e-06,0.0001444555409,-3.838205909e-12,6.051529316e-13,2.70045143e-05,0.01238411957,2254.86377,-2254.99066,-18.58176316,5.85485655,0,0,0,45.25995483,1.48148004,0.001847785969
-0.1616514579,-0.006008892312,0.001437646375,-8.828103357,0.0002069590035,2.097684083,3.396334471e-06,0.0002069733142,-1.019231811e-11,2.127611624e-12,2.894037886e-05,0.008752935492,2254.86377,-2255.362563,-14.48888989,6.159715631,0,0,0,39.22932223,1.481480023,0.001440787334
-0.1633164047,-0.006239932486,0.001213634738,-6.23566693,-7.837854086e-05,2.097639816,-3.535861185e-05,-7.839059117e-05,-2.410039475e-11,1.28339271e-11,2.068529153e-05,0.005578054104,2254.86377,-2255.267622,-12.22830962,6.396554967,0,0,0,33.19828489,1.481479983,0.001215993285
-0.1749206487,-0.00672596964,0.0006965554137,0.04010933585,5.977746822e-05,2.097386459,1.952351329e-05,5.977798782e-05,-4.679998053e-08,3.853699729e-09,2.814437041e-05,7.831479055e-12,2254.86377,-2254.722869,-6.995622121,6.894791326,0,0,0,-11.78436356,1.481479951,0.0006956505088
-0.175436356,-0.006835917031,0.000752224806,0.02131043585,9.274300056e-05,2.097158217,7.164545199e-05,9.27301484e-05,-8.324422718e-08,1.126316196e-08,4.621289367e-05,2.028609768e-11,2254.86377,-2254.232002,-7.617826922,7.007498609,0,0,0,-8.745719422,1.481479978,0.0007575230948
-0.1748921038,-0.006706650467,0.0006780297718,0.02802822835,-5.04226843e-06,2.097472734,2.540374452e-06,-5.04248545e-06,-2.139702995e-08,7.438561366e-10,2.819935944e-06,-5.991709048e-12,2254.86377,-2254.908222,-6.802484122,6.874987568,0,0,0,-14.82309601,1.481479995,0.000676444696
-0.1634662683,-0.006326163848,0.001050392114,-4.42147007,0.0003942193642,2.097609019,7.484145444e-06,0.0003942389284,-3.781266482e-11,3.800577617e-11,2.046328311e-05,0.004225731546,2254.86377,-2255.201515,-10.56866076,6.484950614,0,0,0,30.18253557,1.481480025,0.00105095645
-0.1641923712,-0.006403591803,0.0007868704399,-2.365470365,0.0003205342234,2.097928493,6.029095338e-05,0.0003205281233,-5.697092029e-11,6.939424836e-11,2.034135064e-05,0.002982410938,2254.86377,-2255.888888,-7.90414098,6.564321672,0,0,0,27.16655848,1.481479957,0.0007859943722
-0.1661489612,-0.006469855067,0.0007658893967,-2.280845431,-5.123846725e-05,2.098024884,1.929272825e-05,-5.124701043e-05,-9.629284029e-11,1.867235135e-10,1.596483944e-05,0.00199986205,2254.86377,-2256.09592,-7.681125675,6.632248222,0,0,0,24.15026494,1.481479978,0.0007638175519
-0.168539649,-0.00653895807,0.0006249621045,-0.6509794432,-0.001052442252,2.097965422,-3.412810265e-05,-0.001052617521,-1.456940484e-10,3.394119005e-10,1.173639155e-05,0.00114799352,2254.86377,-2255.968296,-6.247772108,6.703086116,0,0,0,21.13351198,1.481480006,0.0006212836732
-0.1672942897,-0.006651860117,0.001192282967,-4.369854064,0.001860223841,2.097085645,-8.735307203e-05,0.00186184209,-2.452575237e-10,1.284401734e-09,-2.730155698e-06,0.0005649531535,2254.86377,-2254.079486,-11.97062573,6.818821634,0,0,0,18.11605065,1.48148001,0.001190369026
-0.1617716478,-0.005881352138,9.235555812e-16,114625.2833,0,2.097527919,-8.726248128e-09,-1.471350729e-21,0,0,0,0,2254.86377,-2255.026792,114619.4219,6.028979599,0,0,0,45.25801468,1.481480053,-11.39785099
-0.162522826,-0.006039800604,9.235555812e-16,114625.2578,0,2.097616372,1.43918298e-07,-2.112248486e-21,0,0,0,0,2254.86377,-2255.217275,114619.4219,6.191411054,0,0,0,39.22570038,1.481480053,-11.39785099
-0.1637044505,-0.006227015035,9.235555812e-16,114625.3125,0,2.097679668,1.526192184e-07,6.758639206e-21,0,0,0,0,2254.86377,-2255.353198,114619.4219,6.383329164,0,0,0,33.19338608,1.481480053,-11.39785099
-0.1779660847,-0.006956933434,0.001006381643,0.583112583,0.0001377863756,2.095738946,0.0004337592023,0.000137578996,-2.080130384e-07,6.576039573e-08,4.468179299e-05,1.169169476e-10,2254.86377,-2251.18206,-10.23000661,7.131552845,0,0,0,-5.707768623,1.481480006,0.001017280375
-0.1816912391,-0.006993668885,0.001410115467,-0.3627793891,0.0009652701016,2.094299229,0.002015667413,0.0009631969959,-3.844370638e-07,1.973049084e-07,3.836211198e-05,1.581665975e-11,2254.86377,-2248.091855,-14.30308046,7.16921183,0,0,0,-4.189621968,1.481479983,0.001422310244
-0.1762180971,-0.006901759677,0.0008808479827,-0.2637874666,0.0003395419397,2.096702992,7.358729912e-05,0.0003394877754,-1.399846107e-07,2.833424208e-08,4.796394914e-05,3.369459438e-11,2254.86377,-2253.253681,-8.948662143,7.074994265,0,0,0,-7.226699377,1.481479957,0.0008898624058
-0.175436356,-0.006835917255,0.000752224834,0.02131330992,9.274300405e-05,2.097158103,7.164545089e-05,9.273014491e-05,-8.3244292e-08,1.126317065e-08,4.621289367e-05,2.028609768e-11,2254.86377,-2254.232119,-7.617826922,7.007498609,0,0,0,-8.74571988,1.481479978,0.0007575230948
-0.1695326624,-0.006743358876,1.769863168e-05,2.169930548,0.00169411776,2.09955566,-0.0001314163024,0.001694014973,-2.737409596e-10,1.9214071e-09,-4.072739247e-07,0.0003593113244,2254.86377,-2259.388571,-0.2150446976,6.912617278,0,0,0,16.60692284,1.48148001,2.138423502e-05
-0.1730558299,-0.006829909427,-0.001333244879,10.05508408,-0.001097470902,2.102214887,-0.0001850713624,-0.00110033128,-2.992185139e-10,2.694567543e-09,6.812821679e-06,0.0001594486947,2254.86377,-2265.101128,13.30704088,7.001339641,0,0,0,15.09741972,1.48148001,-0.001323263225
-0.1743909066,-0.006836745662,0.001031860878,-3.632022224,-0.002106381709,2.097508869,-0.004500441358,-0.002113063745,-2.730532335e-10,3.43830093e-09,1.799780452e-05,0.0001031906442,2254.86377,-2254.981014,-10.48856809,7.008348054,0,0,0,14.2391289,1.48148,0.001042991882
-0.1759720952,-0.006842105409,0.002558431404,-12.03796578,-0.004325067555,2.094263454,-0.007112943632,-0.004327566741,-2.613412579e-10,4.057239313e-09,2.726588394e-05,6.108818962e-05,2254.86377,-2248.023449,-25.84752245,7.013842757,0,0,0,13.58830194,1.48147999,0.00257029905
-0.1658674479,-0.006816189789,0.002600961887,-4.611305265,0.009493458193,2.090579058,-0.000826023184,0.009492190643,-7.010186464e-11,5.310988063e-09,2.826808531e-05,8.825111442e-07,2254.86377,-2240.152193,-26.21152482,6.987276488,0,0,0,12.08020262,1.481480021,0.002606495859
-0.1920067824,-0.007003111468,0.002927632761,-0.8373303384,0.002455382916,2.087382759,0.009603618125,0.002418790164,-4.503566059e-07,5.593953585e-07,2.643802858e-05,-4.417133418e-11,2254.86377,-2233.308657,-29.56211655,7.178900364,0,0,0,-2.672128502,1.481479971,0.002939681538
-0.1951770236,-0.006996535952,0.003122509277,-0.7391196925,0.001962057809,2.086394213,0.0137609147,0.001909384411,-4.105174161e-07,5.632109034e-07,2.327846332e-05,-2.546376363e-11,2254.86377,-2231.252273,-31.51499512,7.172162284,0,0,0,-2.367616336,1.481479972,0.00313387742
-0.1853929384,-0.007003643346,0.002035300575,0.9984169346,0.002393997051,2.090732089,0.004253322126,0.002385048614,-4.588279071e-07,3.398094955e-07,3.387813783e-05,-2.150534419e-11,2254.86377,-2240.447858,-20.59370471,7.1794396,0,0,0,-3.430803277,1.481480022,0.00204785528
-0.1816912385,-0.006993668904,0.001410115467,-0.3627524858,0.0009652701039,2.09429922,0.002015667413,0.0009631969947,-3.844370655e-07,1.973049292e-07,3.836211184e-05,1.581665975e-11,2254.86377,-2248.091855,-14.30308046,7.16921183,0,0,0,-4.189621968,1.481479978,0.001422310239
-0.1629403845,-0.006823278825,-0.0002989131475,12.29331721,0.01863841424,2.096096964,0.0163088338,0.01862674644,1.910624118e-10,6.793962992e-09,1.601478345e-05,2.211981613e-07,2254.86377,-2252.302729,2.958063179,6.994543247,0,0,0,11.32614669,1.481480023,-0.0002941522143
-0.165867445,-0.006816189699,0.002600961977,-4.552921793,0.009493458193,2.090579058,-0.0008260231389,0.0094921907,-7.011535353e-11,5.310998974e-09,2.826806103e-05,8.825111992e-07,2254.86377,-2240.152193,-26.21152408,6.987276488,0,0,0,12.08020262,1.481480021,0.002606495859
-0.1740879058,-0.006868222166,-0.006708074669,15.85176519,-0.004329727777,2.12443598,0.01507159929,-0.004412128399,4.803595974e-10,9.170275487e-09,4.582259203e-06,-5.604841771e-08,2254.86377,-2313.013232,67.4237425,7.040613318,0,0,0,10.57208757,1.481479972,-0.006704673103
-0.1981250783,-0.006922534004,-0.005706441079,-2.741950403,-0.02253096439,2.128195377,0.02241387323,-0.02248704964,-1.532108148e-07,1.628129234e-08,7.052886669e-06,7.297092148e-12,2254.86377,-2321.913621,57.33673135,7.096282862,0,0,0,-0.6773481816,1.481479982,-0.005701612389
-0.1850733925,-0.006899520618,-0.00903428163,-2.419376863,-0.01904527042,2.143482948,-0.002747908467,-0.01960430549,-1.251168607e-07,-5.862729604e-08,6.09537558e-06,2.607736641e-12,2254.86377,-2355.07804,90.81835243,7.072691607,0,0,0,-0.3400877667,1.481479989,-0.009031053052
-0.1693304082,-0.006874948136,-0.009544071633,12.71835981,0.009213406092,2.138817805,-0.02626831321,0.009600208531,-1.032989372e-07,-7.780154363e-08,4.834705559e-06,4.725627253e-12,2254.86377,-2344.870553,95.96437898,7.047506464,0,0,0,-0.002849135808,1.481479998,-0.009542777863
-0.1678158075,-0.006835388697,0.000689567915,-0.13746334,-0.00221113531,2.097477724,0.01233272323,-0.002143439663,3.202883773e-08,4.457936409e-07,7.39458091e-05,1.624147221e-11,2254.86377,-2254.959679,-6.999041275,7.006962556,0,0,0,4.916236372,1.48147995,0.0006959905045
-0.1668739964,-0.006858358272,-0.0004059312978,0.08221663262,-0.006526246086,2.102520082,0.001701854513,-0.006505080458,2.494639099e-08,3.649759552e-07,7.761863227e-05,-1.0983624e-10,2254.86377,-2265.855362,4.007473581,7.030503903,0,0,0,5.218457116,1.48148,-0.0003985065391
-0.1679018391,-0.006812529448,0.0005971477171,0.4496118168,0.001258007818,2.097545,0.01403955509,0.00122235994,4.076385686e-08,5.580327137e-07,6.864833259e-05,9.46939269e-12,2254.86377,-2255.199474,-6.053779569,6.983531553,0,0,0,4.539139596,1.48147997,0.0006019928798
-0.1679018754,-0.006794181462,0.0005580519981,0.998107062,0.001136741044,2.097314277,0.006886040102,0.001196276376,5.057748897e-08,7.252779408e-07,6.485248598e-05,1.968353883e-11,2254.86377,-2254.82716,-5.642519134,6.964721212,0,0,0,4.162022488,1.481479968,0.0005610968332
-0.167543052,-0.006777872727,0.0007588222355,0.102064699,-0.003923736466,2.09681099,-0.01710162847,-0.004034499616,6.001555304e-08,9.405146667e-07,6.214992563e-05,-1.492940651e-11,2254.86377,-2253.520572,-7.641335714,6.947983318,0,0,0,3.784897141,1.481480024,0.0007598609124
-0.1527812799,-0.006748463732,0.01170247419,-20.2338625,-0.05592470185,2.053582215,-0.0212319681,-0.05483438514,5.80573322e-08,1.403273812e-06,5.309295667e-05,6.94685136e-13,2254.86377,-2163.79438,-117.6559767,6.917819293,0,0,0,3.030578055,1.481479992,0.01169980811
-0.1643697201,-0.006762292924,0.004511377341,7.596363158,-0.02759701779,2.075187306,-0.03853105402,-0.02745567493,6.33931359e-08,1.226337235e-06,5.930535894e-05,-1.716559041e-12,2254.86377,-2208.287631,-45.35991863,6.931980456,0,0,0,3.407720883,1.481480004,0.004510628031
-0.1875746726,-0.006937501652,0.009420827041,-15.18563286,-0.04480806639,2.062819816,-0.01517888664,-0.04498464037,1.528822768e-09,1.999094629e-08,-1.84546741e-06,3.784980849e-09,2254.86377,-2181.733309,-94.8817237,7.111636709,0,0,0,9.440973292,1.481479953,0.009435117269
-0.1936497703,-0.006916902579,0.0001319260136,-0.3701271494,-0.05057730083,2.099648438,-0.01072109915,-0.0500050832,1.21296166e-09,1.579430874e-08,9.37519311e-06,-2.578493388e-09,2254.86377,-2261.08502,-1.355714492,7.090515961,0,0,0,9.818011371,1.481479958,0.0001348134792
-0.1862400524,-0.006896174713,-0.006535538083,2.414571313,-0.0276726922,2.12964363,-0.008689675273,-0.02817042776,8.385519099e-10,1.232167239e-08,7.635580227e-06,6.371401135e-09,2254.86377,-2324.984237,65.71355779,7.069267573,0,0,0,10.19504969,1.481480012,-0.006534610828
-0.1740879058,-0.006868222001,-0.006708074669,15.92511429,-0.004329727695,2.12443598,0.01507159942,-0.00441212807,4.803105056e-10,9.170437765e-09,4.58225494e-06,-5.60484199e-08,2254.86377,-2313.013232,67.4237425,7.040613487,0,0,0,10.57208757,1.481479972,-0.006704673103
-0.1575691407,-0.006843730427,-0.003098383576,-7.694025541,0.05346076238,2.117892779,-0.0132035877,0.05398669317,-8.387816078e-08,-6.324099904e-08,3.510098276e-06,2.80153139e-12,2254.86377,-2300.545954,31.17269079,7.015505498,0,0,0,0.3775425482,1.481479986,-0.003099838374
-0.1951770304,-0.006996535737,0.003122509277,-0.7299045716,0.001962057809,2.086394323,0.0137609147,0.001909384411,-4.105172719e-07,5.632104577e-07,2.327846499e-05,-2.546376284e-11,2254.86377,-2231.252273,-31.51499512,7.172162064,0,0,0,-2.367616446,1.481479972,0.00313387742
-0.1954923292,-0.006996007821,0.003156060576,-0.7033991511,0.001945751245,2.086220976,0.01421002638,0.001890243199,-4.078275919e-07,5.671721228e-07,2.299814915e-05,-2.185726139e-11,2254.86377,-2230.88902,-31.85181326,7.171621346,0,0,0,-2.342039008,1.481479974,0.003167370899
-0.1999727119,-0.006988932613,0.003562524536,-0.7882538869,0.001028324641,2.084287825,0.02069318729,0.0009357922426,-3.621290422e-07,6.00197584e-07,1.94572344e-05,1.396944715e-11,2254.86377,-2226.875891,-35.9314736,7.164374153,0,0,0,-2.012229366,1.481479981,0.003573055679
-0.204461838,-0.006978036796,0.003283575085,1.029954432,-0.003555066104,2.084661034,0.02750320327,-0.003656829859,-3.031024404e-07,5.149840762e-07,1.610169833e-05,-2.162349652e-11,2254.86377,-2227.863535,-33.11478034,7.153205782,0,0,0,-1.681329659,1.481480005,0.003292961401
-0.2075625293,-0.006963634364,0.001421106194,-7.691832348,-0.01596537646,2.097299665,0.03438431044,-0.01608064501,-2.262324067e-07,2.922621656e-07,1.210951129e-05,2.69665733e-11,2254.86377,-2255.299359,-14.37081035,7.138431793,0,0,0,-1.349540741,1.481480036,0.001429045344
-0.2054725447,-0.006944246561,-0.001951485125,-1.513668545,-0.02499024039,2.109972805,0.03785383435,-0.02498065065,-1.864886868e-07,1.375535432e-07,8.819649527e-06,2.152377295e-11,2254.86377,-2282.969207,19.56092575,7.118548775,0,0,0,-1.013573948,1.481479971,-0.001945154712
-0.1647227225,-0.006880258344,-0.001787214037,-0.5567274621,-0.009668277164,2.109245447,-0.004591546319,-0.009699196868,2.041003352e-08,3.080194699e-07,8.088544333e-05,2.136995339e-10,2254.86377,-2280.370486,17.8835749,7.052950845,0,0,0,5.481875861,1.481480015,-0.001778357635
-0.162401772,-0.006896884613,-0.00277792815,-0.9379104884,-0.009747110895,2.114002372,-0.01062243524,-0.009908049921,1.760114257e-08,2.726367358e-07,8.334170076e-05,4.44242621e-10,2254.86377,-2290.674277,27.83319142,7.069992378,0,0,0,5.670416486,1.481480001,-0.002767755799
-0.1666048967,-0.006864163775,-0.000731164198,0.009216295109,-0.007629029678,2.104077892,-0.0008017162521,-0.007621323807,2.318351043e-08,3.441434422e-07,7.862073067e-05,-1.355249399e-10,2254.86377,-2269.22174,7.275696648,7.036453924,0,0,0,5.293335492,1.481480014,-0.0007235013665
-0.1668739993,-0.006858358365,-0.0004059312919,0.09592853711,-0.006526245947,2.102520129,0.001701854559,-0.006505080412,2.494635114e-08,3.649753514e-07,7.761863082e-05,-1.09836238e-10,2254.86377,-2265.855362,4.007473631,7.030503903,0,0,0,5.21845721,1.481480023,-0.0003985065365
-0.1534273641,-0.006959620829,-0.001368693776,-0.6872462757,0.02350637143,2.106980753,-0.03267318992,0.02327957489,1.210118592e-08,1.964948317e-07,9.104092387e-05,1.172369725e-10,2254.86377,-2276.224471,13.56699641,7.134300101,0,0,0,6.236022343,1.481479995,-0.001349113478
-0.1525214588,-0.00698472896,0.001245966928,0.3871529615,0.03771331018,2.09410307,-0.02921596458,0.03822843692,1.103494406e-08,1.755057393e-07,9.253705495e-05,-2.630646997e-11,2254.86377,-2248.679538,-12.76693923,7.160040627,0,0,0,6.424555042,1.481480009,0.001269555093
-0.155775408,-0.006936539133,-0.002852431718,0.2455141226,0.008038724864,2.113684676,-0.02479018854,0.007876393265,1.351035407e-08,2.192892727e-07,8.915077466e-05,5.412554687e-10,2254.86377,-2290.176123,28.53294363,7.110639752,0,0,0,6.047488426,1.48148002,-0.002837339645
-0.1591376841,-0.006915993203,-0.002987917713,-0.5897387016,-0.001729229181,2.114784663,-0.01793812799,-0.001929215078,1.551374969e-08,2.455113739e-07,8.628917519e-05,5.551865417e-10,2254.86377,-2292.457045,29.92438331,7.089579547,0,0,0,5.858952381,1.481479974,-0.002975705631
-0.1612655622,-0.007054153512,0.010976364,-1.607515535,0.05883926083,2.048677845,0.007286535078,0.05789674837,9.532134491e-09,1.42643176e-07,8.919710975e-05,5.388488151e-10,2254.86377,-2153.1525,-110.7237661,7.231220145,0,0,0,6.801615376,1.481480038,0.01101046375
-0.1640963524,-0.00705789621,0.01230224354,-1.918277183,0.05811515616,2.042363567,0.01552627751,0.05707269433,9.233387347e-09,1.39625056e-07,7.895035252e-05,4.797833245e-10,2254.86377,-2139.743953,-124.1253439,7.2350592,0,0,0,6.852986156,1.481480023,0.01234312778
-0.1727701562,-0.007068063943,0.01633127607,-2.27688452,0.05719708298,2.022536494,0.04440868359,0.05390361875,8.516645569e-09,1.30770556e-07,6.549765491e-05,6.181160825e-11,2254.86377,-2098.789476,-164.7168993,7.245490368,0,0,0,6.990143095,1.481479979,0.01637958586
-0.154737278,-0.007016705703,0.005691229614,-0.4653754096,0.0618380818,2.073140217,-0.0198643822,0.06100319931,1.027693318e-08,1.581025562e-07,0.000104964695,1.143735626e-10,2254.86377,-2205.04353,-57.42466799,7.192823241,0,0,0,6.61308591,1.481479996,0.005710356752
-0.1643697201,-0.006762292924,0.004511377122,8.014661225,-0.02759701643,2.075187194,-0.03853105227,-0.0274556757,6.339251076e-08,1.226345931e-06,5.930535041e-05,-1.716559015e-12,2254.86377,-2208.287746,-45.35991773,6.931980456,0,0,0,3.407720995,1.481479948,0.00451062814
-0.16571752,-0.006766859473,0.003049165019,4.496325883,-0.02886155722,2.083846599,-0.03048986735,-0.02811058613,6.244150099e-08,1.144270209e-06,6.035040526e-05,1.185284642e-12,2254.86377,-2226.531894,-30.66050685,6.936672181,0,0,0,3.515047647,1.481479958,0.003048906422
-0.1667987323,-0.006770295328,0.002016292798,2.055480427,-0.03004453576,2.089929751,-0.02441464441,-0.02888819909,6.171782638e-08,1.082012411e-06,6.113120413e-05,3.46306558e-12,2254.86377,-2239.344907,-20.27745173,6.940202225,0,0,0,3.596309711,1.481479974,0.002016406728
-0.1675430457,-0.00677787253,0.0007588221491,0.4690195773,-0.003923736169,2.09681099,-0.01710162877,-0.004034499418,6.001608869e-08,9.405292868e-07,6.214992563e-05,-1.492940578e-11,2254.86377,-2253.520572,-7.641336013,6.947983117,0,0,0,3.78489704,1.481479973,0.000759860826
-0.1499640127,-0.007035629254,0.01778179166,-0.2332719663,-0.04312670882,2.014019124,0.07151917171,-0.03079930015,2.503918849e-09,2.984252605e-08,-3.864421428e-05,-8.050669291e-11,2254.86377,-2083.559607,-179.2806108,7.2122413,0,0,0,8.875408851,1.481479988,0.01782781268
-0.1644992484,-0.00698690162,0.01527726757,6.662081446,-0.02668324301,2.024558918,0.01324237777,-0.02424273614,2.017304358e-09,2.611986223e-08,-1.983115907e-05,6.809915875e-10,2254.86377,-2100.808739,-153.9604928,7.162285289,0,0,0,9.063930119,1.481480017,0.01530995975
-0.1772834578,-0.006959798707,0.0126762783,15.22566195,-0.03460214372,2.032940323,-0.001284938096,-0.0342449435,1.74908267e-09,2.298642455e-08,-7.237340461e-06,-1.009842274e-09,2254.86377,-2118.081606,-127.7000298,7.13449935,0,0,0,9.252451829,1.481480031,0.01269859774
-0.1875746726,-0.006937501652,0.009420827194,-15.10502626,-0.04480806639,2.062819894,-0.01517888634,-0.04498464037,1.528750184e-09,1.999098201e-08,-1.845515349e-06,3.784980776e-09,2254.86377,-2181.733309,-94.8817237,7.111636866,0,0,0,9.440973607,1.481479953,0.009435117423
-0.1575691407,-0.006843730334,-0.003098383622,-7.609442155,0.05346076275,2.117892827,-0.0132035877,0.05398669354,-8.387813374e-08,-6.324105241e-08,3.510097138e-06,2.801531737e-12,2254.86377,-2300.545954,31.17269079,7.015505498,0,0,0,0.3775425542,1.481479986,-0.003099838374
-0.1564506008,-0.006826396617,0.00254667206,3.020049151,0.06716717257,2.086089953,0.006762954603,0.0674540645,-7.331922547e-08,-3.414021466e-08,2.926870552e-06,5.364339046e-13,2254.86377,-2232.78193,-25.57845271,6.997739873,0,0,0,0.5677086229,1.481479948,0.002543542714
