%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
-0.1751766856,-0.006632351775,0,114626.1562,0,2.097479664,5.664396459e-09,-1.465924196e-07,0,0,0,0,2254.86377,-2254.923264,114619.4219,6.798826128,0,0,0,-26.9787159,0.9838400349,-11.39785099
-0.1614148046,-0.005774131209,0.0003830014986,94834.06868,0,2.097460627,-1.598985907e-07,2.874335667e-05,0,0,6.270536948e-07,0,2254.86377,-2254.86377,94828.17192,5.919061896,0,0,0,51.29032898,0.9838400349,-9.429792581
-0.1615452575,-0.005830934572,0,114625.3685,0,2.097463673,3.663881421e-07,2.2138623e-05,0,0,0,0,2254.86377,-2254.86377,114619.4219,5.977291021,0,0,0,51.29032898,0.9838400349,-11.39785099
-0.1750376819,-0.006749979233,0.0006850723059,-0.05850155841,-6.3435218e-06,2.097478482,9.826591816e-07,-6.34345334e-06,-8.159307027e-09,5.227002314e-11,-1.244073098e-05,3.31684493e-12,2254.86377,-2254.920726,-6.920925205,6.919403895,0,0,0,-20.90088482,0.9838399729,0.0006882225369
-0.17489976,-0.006705892114,0.0006783443052,0.02576321088,-4.891269133e-06,2.097472151,1.687060501e-06,-4.891555088e-06,-2.216032928e-08,4.967946537e-10,2.776905006e-06,-1.320315739e-11,2254.86377,-2254.906986,-6.805218088,6.874210017,0,0,0,-14.82310251,0.9838399965,0.0006767165642
-0.1752188724,-0.006675668056,0.0006722181517,-0.01141797117,-6.266077231e-06,2.097483479,2.029414362e-08,-6.164503829e-06,-2.41152759e-09,8.656511016e-13,-9.882145221e-06,-6.429523403e-14,2254.86377,-2254.931237,-6.787051185,6.843226987,0,0,0,-26.97873681,0.9838400349,0.0006749100334
-0.169710086,-0.006772781048,0,114625.9685,0,2.097634559,-1.911287131e-06,3.042570737e-20,0,0,0,0,2254.86377,-2255.256248,114619.4219,6.942790672,0,0,0,9.064134598,0.9838400349,-11.39785099
-0.1686396431,-0.006683526408,-3.066632432e-16,114625.8163,0,2.097663586,1.431308704e-06,-1.001176901e-20,0,0,0,0,2254.86377,-2255.318457,114619.4219,6.851297847,0,0,0,15.09644794,0.9838400349,-11.39785099
-0.1670451361,-0.006558156454,0,114625.5027,0,2.09774864,1.286079987e-06,1.364223245e-20,0,0,0,0,2254.86377,-2255.50179,114619.4219,6.722787112,0,0,0,21.12876129,0.9838400349,-11.39785099
-0.165256325,-0.006404282649,3.066632432e-16,114625.3699,0,2.097736218,3.905627835e-07,2.042315954e-20,0,0,0,0,2254.86377,-2255.47497,114619.4219,6.565050122,0,0,0,27.16107368,0.9838400349,-11.39785099
-0.1749921443,-0.006700735194,0,114626.2174,0,2.097485715,2.580845809e-07,-1.825283554e-22,0,0,0,0,2254.86377,-2254.936432,114619.4219,6.868926254,0,0,0,-20.90081406,0.9838400349,-11.39785099
-0.1747830732,-0.006756285185,0,114626.2759,0,2.097483482,1.345224398e-06,7.606559425e-21,0,0,0,0,2254.86377,-2254.931336,114619.4219,6.925870167,0,0,0,-14.82291031,0.9838400349,-11.39785099
-0.174433506,-0.006810045181,-3.066632432e-16,114626.1509,0,2.097568047,4.437205962e-06,-3.540943069e-20,0,0,0,0,2254.86377,-2255.113154,114619.4219,6.980985335,0,0,0,-8.745007515,0.9838400349,-11.39785099
-0.160878895,-0.005711121851,0.00184133076,-12.73864469,0.0001333359464,2.097516255,2.506363263e-06,0.0001333397601,-3.923699525e-12,5.958172976e-13,2.624757155e-05,0.01238787108,2254.86377,-2255.001834,-18.45494487,5.854470993,0,0,0,45.26022828,0.9838400269,0.001835175051
-0.1616572557,-0.006008997741,0.001455094202,-8.96643035,0.0001967466563,2.097666885,2.255990844e-06,0.0001967610725,-1.038331738e-11,1.923329656e-12,2.83644705e-05,0.008755312148,2254.86377,-2255.325572,-14.66432037,6.159823755,0,0,0,39.22995594,0.9838400155,0.001458232282
-0.1632316661,-0.006237764365,0.001159317248,-5.786069149,2.430700352e-05,2.097684418,-2.348426652e-05,2.430035011e-05,-2.463692763e-11,9.740410502e-12,2.090554281e-05,0.005578809924,2254.86377,-2255.363475,-11.6806589,6.394332398,0,0,0,33.19941482,0.9838399884,0.001161534439
-0.1749346287,-0.006725647758,0.0006967969269,0.06193279069,5.849482309e-05,2.097375134,1.296544357e-05,5.849553965e-05,-4.750481564e-08,2.564868517e-09,2.77357145e-05,3.996082065e-12,2254.86377,-2254.698523,-6.997828357,6.894461302,0,0,0,-11.78436939,0.9838399677,0.0006958698916
-0.1754792846,-0.006835228624,0.0007560854868,-0.03722893851,9.962537992e-05,2.097167419,4.757924918e-05,9.961044638e-05,-8.558323449e-08,7.489030645e-09,4.674892891e-05,1.352469991e-13,2254.86377,-2254.251743,-7.655904238,7.006792931,0,0,0,-8.745736244,0.9838399856,0.000761309537
-0.17489976,-0.006705892114,0.0006783443152,0.02576322085,-4.891269133e-06,2.097472151,1.687060513e-06,-4.89155501e-06,-2.216033296e-08,4.967952679e-10,2.776905398e-06,-1.320315739e-11,2254.86377,-2254.906986,-6.805218088,6.874210099,0,0,0,-14.82310251,0.9838399965,0.0006767165642
-0.1634554838,-0.00632380467,0.001047321938,-4.315299683,0.0003625693668,2.097575071,4.969054169e-06,0.0003625896035,-3.8143322e-11,2.707824973e-11,2.042955901e-05,0.004216483208,2254.86377,-2255.128412,-10.53313244,6.482532297,0,0,0,30.18399173,0.9838400164,0.001047423485
-0.1644850299,-0.006397973906,0.0008250438381,-2.680838479,-9.298825788e-05,2.097897831,4.004014036e-05,-9.302001461e-05,-5.884255932e-11,4.907901565e-11,1.996894698e-05,0.002995367171,2254.86377,-2255.82288,-8.279830018,6.558562757,0,0,0,27.16841609,0.9838399715,0.0008233531933
-0.166075882,-0.006465372885,0.0007990469167,-2.654795951,0.0001240504536,2.098043211,1.280955471e-05,0.000124089995,-9.661670897e-11,1.28714046e-10,1.55941637e-05,0.001982791719,2254.86377,-2256.135129,-8.011098907,6.627653557,0,0,0,24.15262967,0.9838399855,0.0007966303639
-0.1680560645,-0.006538408018,0.0005725979617,-0.1516728267,-0.0001722083988,2.097976734,-2.267198562e-05,-0.0001723014872,-1.495124177e-10,2.331486459e-10,1.146290997e-05,0.001157531552,2254.86377,-2255.992641,-5.723960139,6.702522234,0,0,0,21.1365375,0.9838400037,0.0005691953747
-0.1679474119,-0.006647272686,0.001063662845,-3.186013534,0.0002084609203,2.097135082,-5.802373244e-05,0.0002091631542,-2.414120205e-10,8.663604746e-10,-2.011478899e-06,0.0005629606629,2254.86377,-2254.184082,-10.67608405,6.814119044,0,0,0,18.11997299,0.9838400063,0.001061638713
-0.1617714501,-0.005881048756,6.133264863e-16,114625.2826,0,2.09752794,-5.786368203e-09,-7.446474252e-22,0,0,0,0,2254.86377,-2255.026813,114619.4219,6.028668603,0,0,0,45.25801468,0.9838400349,-11.39785099
-0.16252296,-0.006039641208,6.133264863e-16,114625.2578,0,2.097616393,9.557088556e-08,-1.686141101e-21,0,0,0,0,2254.86377,-2255.217361,114619.4219,6.191247665,0,0,0,39.22570038,0.9838400349,-11.39785099
-0.1637046522,-0.006226767116,6.133264863e-16,114625.3125,0,2.09767973,1.013161467e-07,4.053275608e-21,0,0,0,0,2254.86377,-2255.353305,114619.4219,6.383075046,0,0,0,33.19338608,0.9838400349,-11.39785099
-0.1762762742,-0.006902948888,0.0008776979692,-0.09289962732,0.0003198972944,2.096638763,4.05673113e-05,0.0003198383281,-1.430616105e-07,1.897169032e-08,4.81611748e-05,2.570024464e-11,2254.86377,-2253.115598,-8.917182497,7.076213225,0,0,0,-7.226720535,0.9838399663,0.0008867320539
-0.1781115165,-0.006957534459,0.00103336737,0.2084942981,0.0002312643952,2.095786489,0.0002911765505,0.0002310032041,-2.177601837e-07,4.509135138e-08,4.436493423e-05,7.457121969e-11,2254.86377,-2251.284155,-10.50315967,7.132168965,0,0,0,-5.707823635,0.9838400036,0.001044442935
-0.1754792846,-0.006835228785,0.0007560855069,-0.03722687154,9.962538243e-05,2.097167337,4.757924839e-05,9.961044387e-05,-8.55832811e-08,7.489036893e-09,4.674892891e-05,1.352469991e-13,2254.86377,-2254.251828,-7.655904238,7.006792931,0,0,0,-8.745736573,0.9838399856,0.000761309537
-0.168881687,-0.006744409712,0.0001763373546,1.186341771,0.002616686941,2.09927394,-8.72664243e-05,0.002617196337,-2.709835422e-10,1.293645473e-09,-4.135485319e-06,0.0003535821338,2254.86377,-2258.785513,-1.803357765,6.913694418,0,0,0,16.61142603,0.9838400063,0.0001793274176
-0.1730648088,-0.006831198506,-0.0007760690735,6.200461029,-0.001932712875,2.101401824,-0.0001228736588,-0.001933342387,-2.859448075e-10,1.813336945e-09,7.966953274e-06,0.0001663088631,2254.86377,-2263.357032,7.701828207,7.00266116,0,0,0,15.10262855,0.9838400063,-0.0007658762049
-0.1747241125,-0.006843228909,0.002426846002,-10.07141998,-0.002876662941,2.093977177,-0.005429797689,-0.002884064574,-2.247429281e-10,2.735916049e-09,2.667350778e-05,5.962259357e-05,2254.86377,-2247.392918,-24.52557812,7.014994425,0,0,0,13.59348363,0.9838399948,0.002438843846
-0.1649699251,-0.006823430427,0.001118004936,3.074349932,0.01218860056,2.093973258,0.0005035821907,0.01221118581,4.082371755e-11,3.344258925e-09,2.611252094e-05,6.416318438e-07,2254.86377,-2247.462538,-11.29792475,6.994698608,0,0,0,12.08385104,0.9838400014,0.001123475104
-0.1763978563,-0.006861162186,-0.004851032056,20.56132855,-0.006643878952,2.113754137,5.45831339e-05,-0.006598746785,7.193133264e-10,5.123607999e-09,6.894902972e-06,1.288298495e-07,2254.86377,-2290.001481,48.75235455,7.033376216,0,0,0,10.57348874,0.9838399834,-0.004847974566
-0.1825932129,-0.006993000204,0.001666551335,0.7672688788,0.0009935386595,2.092570995,0.001317518249,0.0009898122568,-4.471559914e-07,1.767467344e-07,3.777798554e-05,6.972671567e-12,2254.86377,-2244.382865,-16.88135596,7.168527225,0,0,0,-4.189965449,0.9838399883,0.001678696103
-0.1876603018,-0.007002011714,0.002511212869,-0.3650712842,0.003498840493,2.089133987,0.00423290413,0.003480804874,-7.043792016e-07,4.118131841e-07,3.33258092e-05,-6.509860759e-12,2254.86377,-2237.027343,-25.3756089,7.177770612,0,0,0,-3.431977758,0.9838400241,0.002523371714
-0.1798532225,-0.006977386349,0.001315294238,-0.2063485596,0.001208034702,2.094665351,0.0004571864568,0.00120685266,-3.25201353e-07,9.552421516e-08,4.117621633e-05,3.882717196e-12,2254.86377,-2248.876765,-13.34539069,7.152519905,0,0,0,-4.948846842,0.9838400359,0.001327076804
-0.1781115212,-0.006957534459,0.00103336737,0.2085222709,0.0002312643952,2.095786415,0.0002911765492,0.0002310032086,-2.177602013e-07,4.509132716e-08,4.436493423e-05,7.457121969e-11,2254.86377,-2251.284079,-10.50315937,7.132169113,0,0,0,-5.707823635,0.9838400036,0.001044442935
-0.1878645518,-0.006914655272,0.001816182467,-15.65259068,-0.03749569736,2.09909321,-0.0132285019,-0.03741068632,1.663537143e-09,8.220620771e-09,-9.326098719e-07,-4.095880918e-08,2254.86377,-2259.224094,-18.35804423,7.088212717,0,0,0,9.867073158,0.9838399938,0.00182553928
-0.1763978575,-0.006861162186,-0.004851032056,20.56928652,-0.006643878934,2.113754155,5.458313394e-05,-0.006598746785,7.193123344e-10,5.123608093e-09,6.894917478e-06,1.288298484e-07,2254.86377,-2290.001499,48.75235448,7.033376216,0,0,0,10.57348867,0.9838399834,-0.004847974597
-0.1507677083,-0.006755995801,0.009333017847,-6.653936614,-0.0158282727,2.059588887,-0.0220623623,-0.01546005148,1.114872267e-07,1.735311402e-06,5.617414036e-05,5.805381948e-13,2254.86377,-2174.521801,-93.85319451,6.925533628,0,0,0,3.407606389,0.983840021,0.009332839701
-0.1619612394,-0.006765355563,0.007026737545,-0.9735987718,-0.01350216025,2.067974289,-0.01026863833,-0.0132474877,9.392567764e-08,1.225935832e-06,5.812909212e-05,-3.355340865e-12,2254.86377,-2192.020916,-70.68267339,6.935155366,0,0,0,3.740793226,0.9838400032,0.007028744352
-0.1917017725,-0.007003919513,0.003574103981,1.544316832,0.007891092925,2.083222314,0.007219035264,0.007825641186,-7.778136267e-07,7.209866991e-07,2.998432817e-05,1.199015559e-11,2254.86377,-2224.427594,-36.0642205,7.179735749,0,0,0,-3.053458432,0.983840006,0.00358625613
-0.1983213259,-0.007001727193,0.005049247533,-1.742490397,0.008383689516,2.077757441,0.01538753581,0.008219802037,-7.600489374e-07,1.070174205e-06,2.630959268e-05,1.134760742e-11,2254.86377,-2212.87155,-50.89561239,7.177504457,0,0,0,-2.674879132,0.9838400288,0.005061102192
-0.1876603074,-0.007002011891,0.002511212869,-0.3643573718,0.003498840493,2.089134078,0.00423290413,0.003480804874,-7.043791692e-07,4.118130759e-07,3.33258092e-05,-6.509860429e-12,2254.86377,-2237.027251,-25.3756089,7.177770612,0,0,0,-3.431977849,0.9838399787,0.002523371625
-0.1491168298,-0.007047200808,0.01014788648,-2.554219341,0.042931569,2.053482716,0.015352832,0.04218810343,3.806227327e-09,1.917167411e-08,9.162791389e-07,-2.631571523e-09,2254.86377,-2162.237349,-102.2532307,7.224091627,0,0,0,8.686883185,0.9838400065,0.01016814661
-0.1687777381,-0.006998274664,0.01298048975,-20.64187709,-0.007461445701,2.048970752,0.00590244183,-0.007147059299,3.00360847e-09,1.463857019e-08,-4.088613887e-06,1.32305743e-08,2254.86377,-2151.570098,-130.7121607,7.173938738,0,0,0,9.063926274,0.9838400262,0.01299812616
-0.1403009238,-0.007083400574,0.0003815521758,15.64037538,0.06252952937,2.090679521,0.01417901017,0.06227080548,4.719610821e-09,2.426273194e-08,1.749989287e-05,4.792439387e-10,2254.86377,-2242.379415,-4.047059793,7.261194293,0,0,0,8.309841291,0.9838399813,0.0004024430034
-0.1804271976,-0.006957117707,0.00753394913,-19.37020452,-0.03264706398,2.07403041,-0.005857891777,-0.03228618767,2.350009861e-09,1.146646614e-08,-3.109955698e-06,-1.52778842e-08,2254.86377,-2205.604792,-75.90399918,7.131744611,0,0,0,9.440967313,0.9838400039,0.007547957233
-0.1886815335,-0.006918333916,0.002233150061,-17.81524062,-0.03957740511,2.098126484,-0.01405452801,-0.03950019414,1.724340198e-09,8.494254103e-09,-1.4316267e-06,-5.690522145e-08,2254.86377,-2257.195243,-22.55523864,7.091983734,0,0,0,9.818008456,0.9838399941,0.002242911781
-0.1878645527,-0.006914655272,0.001816182467,-15.62819852,-0.03749569736,2.09909321,-0.01322850193,-0.03741068625,1.663537631e-09,8.220611958e-09,-9.325825617e-07,-4.095880894e-08,2254.86377,-2259.224094,-18.35804423,7.088212748,0,0,0,9.867073158,0.9838399938,0.001825539235
-0.1128127012,-0.006744882873,0.001988819632,9.246381736,0.03372269956,2.086240215,-0.04776764407,0.03378313972,4.85952087e-08,2.08524921e-06,3.792052175e-05,-7.38288315e-16,2254.86377,-2232.534461,-19.93965222,6.914078562,0,0,0,2.276166056,0.9838399963,0.001982815672
-0.115925493,-0.006744193817,0.003905840774,2.80191571,0.02793942398,2.080323101,-0.04681499472,0.02771906541,6.066167932e-08,2.236759439e-06,4.10729459e-05,-5.864202765e-16,2254.86377,-2219.679249,-39.22424806,6.913368364,0,0,0,2.431121134,0.9838399929,0.003900492031
-0.1619612377,-0.006765355509,0.007026737544,-0.964714582,-0.01350216047,2.067974317,-0.01026863822,-0.01324748781,9.392561963e-08,1.225937344e-06,5.812909169e-05,-3.355340866e-12,2254.86377,-2192.020916,-70.68267339,6.935155311,0,0,0,3.740793254,0.9838400032,0.007028744297
-0.1635081582,-0.006766471303,0.00674599154,-0.1873657713,-0.01280391494,2.068951811,-0.008649963549,-0.01256577949,9.168992988e-08,1.153613247e-06,5.832708327e-05,-3.79145869e-12,2254.86377,-2194.057375,-67.8627256,6.936302814,0,0,0,3.784790794,0.9838400006,0.006748326462
-0.1693398566,-0.006861956362,-0.006538840129,-1.194236279,-0.03434736034,2.13123782,0.01382781998,-0.03462219624,3.428937796e-08,3.25903364e-07,9.098970838e-05,3.33323789e-12,2254.86377,-2328.981841,65.72325859,7.03419613,0,0,0,5.293290169,0.9838399986,-0.006535575316
-0.1665811535,-0.006869564285,-0.007671430258,-1.249363029,-0.03603544577,2.136446372,0.006259216565,-0.03607314436,3.262519441e-08,3.102122169e-07,9.125900477e-05,4.30800662e-14,2254.86377,-2340.114289,77.09943491,7.041992558,0,0,0,5.360740458,0.98384,-0.007666831885
-0.1745929069,-0.006840219508,-0.003529301495,-1.369817831,-0.03207361168,2.117338931,0.02342039962,-0.03307328563,3.955133829e-08,3.794837832e-07,8.529004441e-05,2.012702334e-13,2254.86377,-2298.782714,35.45960884,7.011917619,0,0,0,5.104738958,0.9838400062,-0.003526132923
-0.1773174651,-0.006821339772,-0.0009631247676,-2.151362653,-0.02444656935,2.105777852,0.03155450003,-0.0234696041,4.539900653e-08,4.443575448e-07,7.803786116e-05,-4.503599269e-13,2254.86377,-2273.377743,9.636260008,6.992569398,0,0,0,4.916184283,0.9838400162,-0.0009582377528
-0.1779813044,-0.006806311438,0.0008729565141,-0.7563033711,-0.01664610656,2.096479767,0.03756550084,-0.01688648825,5.182553492e-08,5.159560597e-07,7.206176982e-05,-5.732219235e-12,2254.86377,-2253.781687,-8.839498447,6.977169677,0,0,0,4.727629228,0.9838399848,0.0008790071221
-0.1773447299,-0.006794073943,0.002244041152,-1.060094883,-0.01260823381,2.090364035,0.02999268114,-0.01258153464,5.933038087e-08,5.941300501e-07,6.790266795e-05,-2.153206657e-11,2254.86377,-2240.375719,-22.6246057,6.964623989,0,0,0,4.539070299,0.9838399741,0.002249809679
-0.17509604,-0.006784758668,0.003513300478,-0.8476281593,-0.01245030935,2.084381871,0.02216118512,-0.01297645939,6.723072441e-08,6.907888413e-07,6.44437957e-05,-1.151969309e-11,2254.86377,-2227.359835,-35.38170383,6.955072172,0,0,0,4.350508817,0.9838399939,0.003518386104
-0.172368087,-0.006777056522,0.00466829841,-1.237899086,-0.009490014004,2.079262683,0.01038621088,-0.009320458077,7.512971895e-08,8.026603293e-07,6.075053178e-05,9.798502876e-12,2254.86377,-2216.050935,-46.99429384,6.947170755,0,0,0,4.161944115,0.9838399972,0.004673151758
-0.1678352981,-0.006771846407,0.005733921698,-0.4664937139,-0.01092488228,2.07388935,0.001389889045,-0.01082930058,8.378354837e-08,9.752471288e-07,5.932618196e-05,4.334219922e-12,2254.86377,-2204.648474,-57.69859913,6.941821904,0,0,0,3.973367439,0.9838400273,0.005737596731
-0.1424634403,-0.006751205889,0.01010442859,2.541968809,-0.002423996952,2.051360652,-0.03732859032,-0.001957602996,1.17255175e-07,2.12421114e-06,5.432583544e-05,-4.782650088e-14,2254.86377,-2157.561929,-101.5992009,6.92058138,0,0,0,3.218974734,0.983839999,0.01010310951
-0.1507677083,-0.006755995847,0.009333017893,-6.638358952,-0.01582827278,2.059588863,-0.0220623623,-0.01546005155,1.114870272e-07,1.735312462e-06,5.617413711e-05,5.805381947e-13,2254.86377,-2174.521801,-93.85319375,6.925533675,0,0,0,3.407606389,0.983840027,0.009332839701
-0.1340207948,-0.00674722841,0.009996745937,-1.175439687,0.006999295322,2.053494548,-0.04515149569,0.007281435261,1.118231467e-07,2.382554902e-06,5.173139031e-05,-6.079239159e-14,2254.86377,-2162.473672,-100.5063637,6.916473968,0,0,0,3.030346075,0.9838399921,0.009994436688
-0.1889939266,-0.007056664938,-0.0156573749,-5.7107826,-0.0136414632,2.174567603,-0.04337608628,-0.01248868045,9.105714897e-09,5.610232966e-08,7.625555881e-05,1.103075883e-12,2254.86377,-2424.73558,157.1831964,7.233787293,0,0,0,7.367205001,0.9838400257,-0.01563042806
-0.1746115806,-0.007077033572,-0.01541891959,-0.2770170446,0.02309556441,2.17116383,-0.02598918578,0.02536722328,7.899897388e-09,4.812316001e-08,6.246602123e-05,-1.063168057e-11,2254.86377,-2416.911884,154.7748234,7.254667748,0,0,0,7.555735459,0.9838400095,-0.01539093729
-0.2019902843,-0.007031757698,-0.01206132948,-2.061340786,-0.06683588134,2.155067432,-0.06345421717,-0.06797149884,1.023056331e-08,6.599910406e-08,7.687705253e-05,-1.102174087e-13,2254.86377,-2384.360647,121.0499095,7.208251237,0,0,0,7.178674449,0.9838399728,-0.01203730387
-0.210128151,-0.007008677433,-0.003166401669,-22.38874875,-0.1412589288,2.120352937,-0.04387065381,-0.1445356953,1.11868081e-08,7.979222448e-08,6.535606977e-05,2.843632549e-13,2254.86377,-2315.56545,31.71299449,7.184589542,0,0,0,6.990145135,0.98384001,-0.003153566714
-0.1614949599,-0.007087948639,-0.01301094671,-1.906663449,0.03703835802,2.161087575,-0.006511936277,0.03807948096,6.967054609e-09,4.212612511e-08,4.718445695e-05,1.126362253e-11,2254.86377,-2394.337694,130.5549532,7.265856385,0,0,0,7.744262004,0.9838399919,-0.01298249394
-0.151069987,-0.007090793921,-0.009371814196,-0.2247543755,0.041846625,2.14366467,0.0008347684799,0.04265619925,6.181166213e-09,3.608321174e-08,3.514044475e-05,1.058536212e-10,2254.86377,-2356.295836,93.94647096,7.268772161,0,0,0,7.93278774,0.9838400162,-0.009342115405
-0.1433990628,-0.007090181552,-0.004880910032,-13.07902575,0.06152942144,2.128428959,0.009740228885,0.06239718838,5.461751476e-09,3.024584154e-08,2.506841192e-05,-2.973286558e-10,2254.86377,-2323.814232,48.81044064,7.268144317,0,0,0,8.121313671,0.9838400057,-0.004853750931
-0.1403009238,-0.007083400791,0.0003815522028,15.6610816,0.06252953283,2.090679521,0.01417900973,0.06227080721,4.7197212e-09,2.42622896e-08,1.749986414e-05,4.792439387e-10,2254.86377,-2242.379415,-4.047059571,7.261194072,0,0,0,8.309841291,0.9838399813,0.0004024430305
-0.149359864,-0.006787421521,-0.01538818018,16.88384158,0.04961597445,2.161628125,-0.02741919176,0.05417542748,-2.243685303e-08,-3.505502456e-09,1.892515853e-05,9.468679002e-15,2254.86377,-2398.470628,154.7976707,6.957784751,0,0,0,1.138226637,0.9838399727,-0.01539320977
-0.1371191084,-0.006778239824,-0.01127684261,-10.05789576,0.04246281608,2.155697782,0.0009888715336,0.04333116453,-1.632113364e-08,1.740523172e-07,2.028979668e-05,1.462739491e-14,2254.86377,-2383.84192,113.4586763,6.948371474,0,0,0,1.328145299,0.9838399718,-0.01128242503
-0.1162185661,-0.006754355778,-0.004241390894,1.723290069,0.02226530169,2.118703441,-0.05198911089,0.02225858678,1.541771202e-08,1.236181895e-06,3.031911808e-05,-2.402693363e-16,2254.86377,-2302.662819,42.72193295,6.923824109,0,0,0,1.89721919,0.9838399969,-0.004248304558
-0.113232231,-0.006749002634,-0.001412132109,-4.47854093,0.0349946853,2.108366881,-0.05332094251,0.03560376177,3.090813703e-08,1.662622168e-06,3.374367638e-05,1.844924212e-16,2254.86377,-2280.470844,14.26701442,6.918310052,0,0,0,2.086685755,0.9838400421,-0.001418723745
-0.1128127015,-0.00674488285,0.001988819632,9.255296939,0.03372269956,2.086240215,-0.04776764407,0.03378313954,4.859516915e-08,2.085247404e-06,3.792052103e-05,-7.38288315e-16,2254.86377,-2232.534473,-19.93965222,6.914078562,0,0,0,2.276166056,0.9838399963,0.001982815677
-0.1983213294,-0.007001727193,0.005049247533,-1.73246322,0.008383689628,2.077757384,0.01538753604,0.008219802037,-7.600487184e-07,1.070174328e-06,2.630959224e-05,1.134760742e-11,2254.86377,-2212.87155,-50.89561331,7.177504342,0,0,0,-2.67487919,0.9838400144,0.005061102192
-0.201933441,-0.006999844498,0.005598627231,0.1135163055,0.005529999985,2.07426244,0.02021012153,0.005324585762,-7.028848214e-07,1.233370096e-06,2.47537178e-05,3.447700571e-13,2254.86377,-2205.503261,-56.41776143,7.175585407,0,0,0,-2.510461168,0.9838399843,0.005610229196
-0.2059038325,-0.006997387067,0.006031670215,-0.3563314607,0.005962877178,2.072369329,0.02606853918,0.005719318849,-6.34836782e-07,1.3531356e-06,2.322677991e-05,2.170211514e-14,2254.86377,-2201.600463,-60.76932123,7.173076735,0,0,0,-2.345974491,0.9838400275,0.00604295222
-0.2094584114,-0.006994794747,0.006385432822,0.2498236482,0.006088032647,2.07031148,0.03288454715,0.005660316976,-5.721615079e-07,1.375238825e-06,2.176461236e-05,-6.972168985e-13,2254.86377,-2197.430201,-64.32333169,7.170428461,0,0,0,-2.207703758,0.9838400274,0.006396365637
-0.2102003999,-0.006994331882,0.006494789106,0.369679942,0.006238008047,2.069712503,0.03435685871,0.00576363889,-5.592213777e-07,1.382387456e-06,2.14638508e-05,-4.757187845e-13,2254.86377,-2196.211127,-65.4223886,7.169956583,0,0,0,-2.181616068,0.9838400277,0.006505656709
